Distr,REGION,GRDSPAN,CAMPUS,GRDTYPE,C_RATING,DISTRICT,School_Name,District_Name,CNTYNAME,CFLCHART,CFLALTED
'171,'16,'10 - 12,'171901002,S,A,'171901,NORTH PLAINS OPPORTUNITY CENTER,DUMAS ISD,MOORE,N,Y
'171,'16,'07 - 08,'171901041,M,B,'171901,DUMAS J H,DUMAS ISD,MOORE,N,N
'171,'16,'PK - 04,'171901101,E,B,'171901,CACTUS EL,DUMAS ISD,MOORE,N,N
'171,'16,'EE - 04,'171901102,E,A,'171901,MORNINGSIDE EL,DUMAS ISD,MOORE,N,N
'171,'16,'KG - 04,'171901103,E,A,'171901,HILLCREST EL,DUMAS ISD,MOORE,N,N
'171,'16,'PK - 04,'171901104,E,A,'171901,SUNSET EL,DUMAS ISD,MOORE,N,N
'171,'16,'PK - 04,'171901105,E,B,'171901,GREEN ACRES EL,DUMAS ISD,MOORE,N,N
'171,'16,'05 - 06,'171901106,M,B,'171901,DUMAS INT,DUMAS ISD,MOORE,N,N
'171,'16,'09 - 12,'171902001,S,A,'171902,SUNRAY H S,SUNRAY COLLEGIATE ISD,MOORE,N,N
'171,'16,'06 - 08,'171902041,M,C,'171902,SUNRAY MIDDLE,SUNRAY COLLEGIATE ISD,MOORE,N,N
'171,'16,'PK - 05,'171902101,E,B,'171902,SUNRAY EL,SUNRAY COLLEGIATE ISD,MOORE,N,N
'172,'08,'09 - 12,'172902001,S,A,'172902,DAINGERFIELD H S,DAINGERFIELD-LONE STAR ISD,MORRIS,N,N
'172,'08,'06 - 08,'172902041,M,C,'172902,DAINGERFIELD J H,DAINGERFIELD-LONE STAR ISD,MORRIS,N,N
'172,'08,'03 - 05,'172902101,E,B,'172902,SOUTH EL,DAINGERFIELD-LONE STAR ISD,MORRIS,N,N
'172,'08,'EE - 02,'172902102,E,B,'172902,WEST EL,DAINGERFIELD-LONE STAR ISD,MORRIS,N,N
'172,'08,'09 - 12,'172905002,S,B,'172905,PEWITT H S,PEWITT CISD,MORRIS,N,N
'172,'08,'06 - 08,'172905041,M,B,'172905,PEWITT J H,PEWITT CISD,MORRIS,N,N
'172,'08,'EE - 05,'172905102,E,B,'172905,PEWITT EL,PEWITT CISD,MORRIS,N,N
'173,'17,'PK - 12,'173901001,B,A,'173901,MOTLEY COUNTY SCHOOL,MOTLEY COUNTY ISD,MOTLEY,N,N
'174,'07,'KG - 05,'174801101,E,A,'174801,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,STEPHEN F AUSTIN STATE UNIVERSITY CHARTER SCHOOL,NACOGDOCHES,Y,N
'174,'07,'09 - 12,'174901001,S,B,'174901,CHIRENO H S,CHIRENO ISD,NACOGDOCHES,N,N
'174,'07,'PK - 08,'174901101,E,B,'174901,CHIRENO EL,CHIRENO ISD,NACOGDOCHES,N,N
'174,'07,'06 - 12,'174902001,B,B,'174902,CUSHING SCHOOL,CUSHING ISD,NACOGDOCHES,N,N
'174,'07,'EE - 05,'174902002,E,C,'174902,CUSHING EL,CUSHING ISD,NACOGDOCHES,N,N
'174,'07,'09 - 12,'174903001,S,B,'174903,GARRISON H S,GARRISON ISD,NACOGDOCHES,N,N
'174,'07,'11 - 11,'174903003,S,Not Rated,'174903,NACOGDOCHES COUNTY DAEP COOP,GARRISON ISD,NACOGDOCHES,N,N
'174,'07,'06 - 08,'174903041,M,B,'174903,GARRISON MIDDLE,GARRISON ISD,NACOGDOCHES,N,N
'174,'07,'EE - 05,'174903101,E,B,'174903,GARRISON EL,GARRISON ISD,NACOGDOCHES,N,N
'174,'07,'09 - 12,'174904002,S,C,'174904,NACOGDOCHES H S,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'10 - 12,'174904005,S,B,'174904,MARGIE CHUMBLEY ACADEMY FOR SUCCESS,NACOGDOCHES ISD,NACOGDOCHES,N,Y
'174,'07,'06 - 08,'174904042,M,C,'174904,MIKE MOSES MIDDLE,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'06 - 08,'174904043,M,C,'174904,MCMICHAEL MIDDLE,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'EE - 05,'174904101,E,Not Rated: Senate Bill 1365,'174904,BROOKS-QUINN-JONES EL,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'PK - 05,'174904102,E,C,'174904,EMELINE CARPENTER EL,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'PK - 05,'174904103,E,B,'174904,FREDONIA EL,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'PK - 05,'174904104,E,A,'174904,NETTIE MARSHALL ACADEMY OF DUAL LANGUAGE,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'KG - 05,'174904105,E,B,'174904,RAGUET EL,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'KG - 05,'174904110,E,B,'174904,THOMAS J RUSK EL,NACOGDOCHES ISD,NACOGDOCHES,N,N
'174,'07,'09 - 12,'174906001,S,A,'174906,WODEN H S,WODEN ISD,NACOGDOCHES,N,N
'174,'07,'06 - 08,'174906041,M,A,'174906,WODEN J H,WODEN ISD,NACOGDOCHES,N,N
'174,'07,'PK - 05,'174906101,E,B,'174906,WODEN EL,WODEN ISD,NACOGDOCHES,N,N
'174,'07,'09 - 12,'174908001,S,A,'174908,CENTRAL HEIGHTS H S,CENTRAL HEIGHTS ISD,NACOGDOCHES,N,N
'174,'07,'06 - 08,'174908041,M,A,'174908,CENTRAL HEIGHTS MIDDLE,CENTRAL HEIGHTS ISD,NACOGDOCHES,N,N
'174,'07,'EE - 05,'174908101,E,B,'174908,CENTRAL HEIGHTS EL,CENTRAL HEIGHTS ISD,NACOGDOCHES,N,N
'174,'07,'PK - 12,'174909001,B,B,'174909,MARTINSVILLE SCHOOL,MARTINSVILLE ISD,NACOGDOCHES,N,N
'174,'07,'PK - 08,'174910101,E,B,'174910,ETOILE EL,ETOILE ISD,NACOGDOCHES,N,N
'174,'07,'PK - 12,'174911001,B,B,'174911,DOUGLASS SCHOOL,DOUGLASS ISD,NACOGDOCHES,N,N
'175,'12,'09 - 12,'175902001,S,B,'175902,BLOOMING GROVE H S,BLOOMING GROVE ISD,NAVARRO,N,N
'175,'12,'06 - 08,'175902041,M,B,'175902,BLOOMING GROVE JH,BLOOMING GROVE ISD,NAVARRO,N,N
'175,'12,'EE - 05,'175902101,E,A,'175902,BLOOMING GROVE EL,BLOOMING GROVE ISD,NAVARRO,N,N
'175,'12,'09 - 12,'175903001,S,C,'175903,CORSICANA H S,CORSICANA ISD,NAVARRO,N,N
'175,'12,'07 - 08,'175903041,M,C,'175903,CORSICANA MIDDLE,CORSICANA ISD,NAVARRO,N,N
'175,'12,'05 - 06,'175903042,M,B,'175903,COLLINS INT,CORSICANA ISD,NAVARRO,N,N
'175,'12,'KG - 04,'175903101,E,B,'175903,BOWIE EL,CORSICANA ISD,NAVARRO,N,N
'175,'12,'KG - 04,'175903102,E,B,'175903,JOSE ANTONIO NAVARRO EL,CORSICANA ISD,NAVARRO,N,N
'175,'12,'KG - 04,'175903103,E,B,'175903,FANNIN EL,CORSICANA ISD,NAVARRO,N,N
'175,'12,'PK - 04,'175903105,E,A,'175903,SAM HOUSTON EL,CORSICANA ISD,NAVARRO,N,N
'175,'12,'EE - 04,'175903107,E,B,'175903,CARROLL EL,CORSICANA ISD,NAVARRO,N,N
'175,'12,'07 - 12,'175904001,S,B,'175904,DAWSON H S,DAWSON ISD,NAVARRO,N,N
'175,'12,'EE - 06,'175904101,E,C,'175904,DAWSON EL,DAWSON ISD,NAVARRO,N,N
'175,'12,'06 - 12,'175905001,B,C,'175905,FROST H S,FROST ISD,NAVARRO,N,N
'175,'12,'06 - 12,'175905002,B,Not Rated,'175905,NAVARRO COUNTY AEP/ABC,FROST ISD,NAVARRO,N,N
'175,'12,'PK - 05,'175905101,E,C,'175905,FROST EL,FROST ISD,NAVARRO,N,N
'175,'12,'PK - 12,'175907001,B,B,'175907,KERENS SCHOOL,KERENS ISD,NAVARRO,N,N
'175,'12,'06 - 12,'175910001,B,B,'175910,MILDRED H S,MILDRED ISD,NAVARRO,N,N
'175,'12,'KG - 05,'175910101,E,C,'175910,MILDRED EL,MILDRED ISD,NAVARRO,N,N
'175,'12,'09 - 12,'175911001,S,A,'175911,RICE H S,RICE ISD,NAVARRO,N,N
'175,'12,'05 - 08,'175911042,M,B,'175911,RICE INTERMEDIATE/MIDDLE SCHOOL,RICE ISD,NAVARRO,N,N
'175,'12,'PK - 04,'175911101,E,C,'175911,RICE EL,RICE ISD,NAVARRO,N,N
'176,'05,'PK - 12,'176901001,B,B,'176901,BURKEVILLE SCHOOL,BURKEVILLE ISD,NEWTON,N,N
'176,'05,'09 - 12,'176902002,S,B,'176902,NEWTON H S,NEWTON ISD,NEWTON,N,N
'176,'05,'05 - 08,'176902041,M,C,'176902,NEWTON MIDDLE,NEWTON ISD,NEWTON,N,N
'176,'05,'EE - 04,'176902104,E,B,'176902,NEWTON EL,NEWTON ISD,NEWTON,N,N
'176,'05,'06 - 12,'176903001,B,B,'176903,DEWEYVILLE H S,DEWEYVILLE ISD,NEWTON,N,N
'176,'05,'EE - 05,'176903101,E,B,'176903,DEWEYVILLE EL,DEWEYVILLE ISD,NEWTON,N,N
'177,'14,'07 - 12,'177901001,S,B,'177901,ROSCOE COLLEGIATE H S,ROSCOE COLLEGIATE ISD,NOLAN,N,N
'177,'14,'01 - 06,'177901101,E,C,'177901,ROSCOE EL,ROSCOE COLLEGIATE ISD,NOLAN,N,N
'177,'14,'PK - KG,'177901102,E,C,'177901,ROSCOE COLLEGIATE MONTESSORI EARLY CHILDHOOD,ROSCOE COLLEGIATE ISD,NOLAN,N,N
'177,'14,'KG - 06,'177901104,E,Not Rated: Senate Bill 1365,'177901,LONE STAR ONLINE ACADEMY,ROSCOE COLLEGIATE ISD,NOLAN,N,N
'177,'14,'09 - 12,'177902001,S,B,'177902,SWEETWATER H S,SWEETWATER ISD,NOLAN,N,N
'177,'14,'06 - 08,'177902041,M,Not Rated: Senate Bill 1365,'177902,SWEETWATER MIDDLE,SWEETWATER ISD,NOLAN,N,N
'177,'14,'EE - EE,'177902101,E,Not Rated,'177902,SOUTHEAST EARLY CHILDHOOD CENTER,SWEETWATER ISD,NOLAN,N,N
'177,'14,'01 - 02,'177902102,E,B,'177902,EAST RIDGE EL,SWEETWATER ISD,NOLAN,N,N
'177,'14,'03 - 05,'177902104,E,B,'177902,SWEETWATER INT,SWEETWATER ISD,NOLAN,N,N
'177,'14,'PK - KG,'177902105,E,B,'177902,SOUTHEAST EL,SWEETWATER ISD,NOLAN,N,N
'177,'14,'PK - 12,'177903001,B,B,'177903,BLACKWELL SCHOOL,BLACKWELL CISD,NOLAN,N,N
'177,'14,'PK - 12,'177905001,B,A,'177905,HIGHLAND SCHOOL,HIGHLAND ISD,NOLAN,N,N
'178,'02,'PK - 08,'178801001,E,B,'178801,DR M L GARZA-GONZALEZ CHARTER SCHOOL,DR M L GARZA-GONZALEZ CHARTER SCHOOL,NUECES,Y,N
'178,'02,'01 - 08,'178807101,E,Not Rated: Senate Bill 1365,'178807,CORPUS CHRISTI MONTESSORI SCHOOL,CORPUS CHRISTI MONTESSORI SCHOOL,NUECES,Y,N
'178,'02,'05 - 08,'178808041,M,B,'178808,SEASHORE MIDDLE ACAD,SEASHORE CHARTER SCHOOLS,NUECES,Y,N
'178,'02,'KG - 04,'178808101,E,B,'178808,SEASHORE LEARNING CENTER,SEASHORE CHARTER SCHOOLS,NUECES,Y,N
'178,'02,'06 - 12,'178901001,B,B,'178901,AGUA DULCE H S,AGUA DULCE ISD,NUECES,N,N
'178,'02,'PK - 05,'178901101,E,B,'178901,AGUA DULCE EL,AGUA DULCE ISD,NUECES,N,N
'178,'02,'09 - 12,'178902001,S,B,'178902,BISHOP H S,BISHOP CISD,NUECES,N,N
'178,'02,'06 - 08,'178902041,M,A,'178902,LILLION E LUEHRS J H,BISHOP CISD,NUECES,N,N
'178,'02,'03 - 05,'178902101,E,A,'178902,BISHOP EL,BISHOP CISD,NUECES,N,N
'178,'02,'EE - 02,'178902102,E,A,'178902,BISHOP PRI,BISHOP CISD,NUECES,N,N
'178,'02,'PK - 05,'178902103,E,A,'178902,PETRONILA EL,BISHOP CISD,NUECES,N,N
'178,'02,'09 - 12,'178903001,S,B,'178903,CALALLEN H S,CALALLEN ISD,NUECES,N,N
'178,'02,'12 - 12,'178903003,S,Not Rated,'178903,NUECES CO J J A E P,CALALLEN ISD,NUECES,N,N
'178,'02,'06 - 08,'178903041,M,B,'178903,CALALLEN MIDDLE,CALALLEN ISD,NUECES,N,N
'178,'02,'04 - 05,'178903103,E,B,'178903,CALALLEN WEST INT,CALALLEN ISD,NUECES,N,N
'178,'02,'PK - 03,'178903104,E,C,'178903,CALALLEN EAST EL,CALALLEN ISD,NUECES,N,N
'178,'02,'EE - 03,'178903105,E,A,'178903,CALALLEN WOOD RIVER EL,CALALLEN ISD,NUECES,N,N
'178,'02,'09 - 12,'178904001,S,C,'178904,CARROLL H S,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'09 - 12,'178904002,S,B,'178904,KING H S,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'07 - 12,'178904003,S,B,'178904,ROY MILLER H S AND METRO SCHOOL OF DESIGN,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'09 - 12,'178904004,S,C,'178904,MOODY H S,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'09 - 12,'178904005,S,B,'178904,RAY H S,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'09 - 12,'178904008,S,A,'178904,COLLEGIATE H S,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'08 - 12,'178904009,S,B,'178904,COLES H S AND EDUCATIONAL CENTER,CORPUS CHRISTI ISD,NUECES,N,Y
'178,'02,'09 - 11,'178904012,S,Not Rated,'178904,NUECES CO J J A E P,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'09 - 12,'178904014,S,A,'178904,HAROLD T BRANCH ACADEMY FOR CAREER & TECHNICAL ED,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'09 - 12,'178904015,S,B,'178904,VETERANS MEMORIAL H S,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904041,M,B,'178904,BAKER MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904043,M,Not Rated: Senate Bill 1365,'178904,BROWNE MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904046,M,C,'178904,CUNNINGHAM MIDDLE AT SOUTH PARK,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904047,M,C,'178904,DRISCOLL MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904048,M,C,'178904,HAAS MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904049,M,C,'178904,HAMLIN MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904050,M,C,'178904,MARTIN MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'05 - 12,'178904054,B,Not Rated,'178904,STUDENT SUPPORT CENTER,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904055,M,B,'178904,KAFFIE MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904056,M,C,'178904,GRANT MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'06 - 08,'178904057,M,C,'178904,ADKINS MIDDLE,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904101,E,B,'178904,ALLEN EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904104,E,B,'178904,MARY HELEN BERLANGA EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904106,E,B,'178904,HICKS EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 06,'178904107,E,C,'178904,WYNN SEALE METROPOLITAN SCHOOL OF DESIGN,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904108,E,B,'178904,CROCKETT EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904110,E,B,'178904,EVANS SES,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904111,E,B,'178904,FANNIN EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904115,E,B,'178904,GARCIA EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904116,E,B,'178904,GIBSON EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904117,E,A,'178904,HOUSTON EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904118,E,B,'178904,KOSTORYZ EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904121,E,A,'178904,LOS ENCINOS SES,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904122,E,B,'178904,SHAW SES,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904123,E,B,'178904,MEADOWBROOK EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904124,E,B,'178904,MENGER EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'KG - 05,'178904125,E,B,'178904,MONTCLAIR EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904127,E,B,'178904,OAK PARK SPECIAL EMPHASIS SCHOOL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904130,E,B,'178904,SANDERS EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904132,E,B,'178904,SCHANEN ESTATES EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904134,E,A,'178904,SMITH EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904136,E,C,'178904,TRAVIS EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904138,E,C,'178904,CALK-WILSON EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'01 - 05,'178904139,E,A,'178904,WINDSOR PARK G/T,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904140,E,A,'178904,WOODLAWN EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904141,E,C,'178904,YEAGER EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904142,E,C,'178904,ZAVALA EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'KG - 05,'178904146,E,A,'178904,CLUB ESTATES,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904148,E,C,'178904,MOORE EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904149,E,A,'178904,MIRELES EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904150,E,B,'178904,GALVAN EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904151,E,B,'178904,JONES EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904152,E,A,'178904,BARNES EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904153,E,B,'178904,EARLY CHILDHOOD DEVELOPMENT CTR,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904154,E,B,'178904,DAWSON EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'EE - 05,'178904157,E,A,'178904,FAYE WEBB EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 05,'178904158,E,A,'178904,KOLDA EL,CORPUS CHRISTI ISD,NUECES,N,N
'178,'02,'PK - 08,'178905041,E,B,'178905,DRISCOLL EL & MIDDLE,DRISCOLL ISD,NUECES,N,N
'178,'02,'09 - 12,'178906001,S,A,'178906,LONDON H S,LONDON ISD,NUECES,N,N
'178,'02,'06 - 08,'178906041,M,A,'178906,LONDON MIDDLE,LONDON ISD,NUECES,N,N
'178,'02,'PK - 02,'178906101,E,A,'178906,LONDON EL,LONDON ISD,NUECES,N,N
'178,'02,'03 - 05,'178906103,E,A,'178906,LONDON INT,LONDON ISD,NUECES,N,N
'178,'02,'09 - 12,'178908001,S,A,'178908,PORT ARANSAS H S,PORT ARANSAS ISD,NUECES,N,N
'178,'02,'06 - 08,'178908041,M,B,'178908,BRUNDRETT MIDDLE,PORT ARANSAS ISD,NUECES,N,N
'178,'02,'PK - 05,'178908101,E,A,'178908,OLSEN EL,PORT ARANSAS ISD,NUECES,N,N
'178,'02,'09 - 12,'178909001,S,B,'178909,ROBSTOWN EARLY COLLEGE H S,ROBSTOWN ISD,NUECES,N,N
'178,'02,'09 - 12,'178909005,S,C,'178909,SALAZAR CROSSROADS ACADEMY,ROBSTOWN ISD,NUECES,N,Y
'178,'02,'06 - 08,'178909041,M,C,'178909,SEALE J H,ROBSTOWN ISD,NUECES,N,N
'178,'02,'PK - 05,'178909101,E,Not Rated: Senate Bill 1365,'178909,SAN PEDRO EL,ROBSTOWN ISD,NUECES,N,N
'178,'02,'PK - 05,'178909103,E,Not Rated: Senate Bill 1365,'178909,LOTSPEICH EL,ROBSTOWN ISD,NUECES,N,N
'178,'02,'PK - 05,'178909105,E,C,'178909,ROBERT DRISCOLL JR EL,ROBSTOWN ISD,NUECES,N,N
'178,'02,'09 - 12,'178912001,S,B,'178912,TULOSO-MIDWAY H S,TULOSO-MIDWAY ISD,NUECES,N,N
'178,'02,'09 - 12,'178912002,S,B,'178912,TULOSO-MIDWAY ACADEMIC CAREER CENTER,TULOSO-MIDWAY ISD,NUECES,N,Y
'178,'02,'09 - 09,'178912003,S,Not Rated,'178912,NUECES CO J J A E P,TULOSO-MIDWAY ISD,NUECES,N,N
'178,'02,'06 - 08,'178912041,M,B,'178912,TULOSO-MIDWAY MIDDLE,TULOSO-MIDWAY ISD,NUECES,N,N
'178,'02,'EE - 02,'178912101,E,A,'178912,TULOSO-MIDWAY PRI,TULOSO-MIDWAY ISD,NUECES,N,N
'178,'02,'03 - 05,'178912104,E,A,'178912,TULOSO-MIDWAY INT,TULOSO-MIDWAY ISD,NUECES,N,N
'178,'02,'09 - 12,'178913001,S,B,'178913,BANQUETE H S,BANQUETE ISD,NUECES,N,N
'178,'02,'06 - 08,'178913041,M,A,'178913,BANQUETE J H,BANQUETE ISD,NUECES,N,N
'178,'02,'EE - 05,'178913101,E,A,'178913,BANQUETE EL,BANQUETE ISD,NUECES,N,N
'178,'02,'09 - 12,'178914001,S,B,'178914,FLOUR BLUFF H S,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'10 - 10,'178914004,S,Not Rated,'178914,NUECES CO J J A E P,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'07 - 08,'178914041,M,A,'178914,FLOUR BLUFF J H,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'03 - 04,'178914101,E,B,'178914,FLOUR BLUFF EL,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'01 - 02,'178914103,E,B,'178914,FLOUR BLUFF PRI,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'05 - 06,'178914105,M,A,'178914,FLOUR BLUFF INT,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'PK - KG,'178914106,E,B,'178914,EARLY CHILDHOOD CENTER,FLOUR BLUFF ISD,NUECES,N,N
'178,'02,'09 - 12,'178915001,S,B,'178915,WEST OSO H S,WEST OSO ISD,NUECES,N,N
'178,'02,'08 - 08,'178915002,M,Not Rated,'178915,WEST OSO ISD JJAEP,WEST OSO ISD,NUECES,N,N
'178,'02,'06 - 08,'178915041,M,C,'178915,WEST OSO J H,WEST OSO ISD,NUECES,N,N
'178,'02,'EE - 02,'178915102,E,B,'178915,KENNEDY EL,WEST OSO ISD,NUECES,N,N
'178,'02,'03 - 05,'178915104,E,B,'178915,WEST OSO EL,WEST OSO ISD,NUECES,N,N
'179,'16,'09 - 12,'179901001,S,B,'179901,PERRYTON H S,PERRYTON ISD,OCHILTREE,N,N
'179,'16,'09 - 12,'179901002,S,B,'179901,LUDI PENA MARTIN ACCELERATED EDUCATION CENTER,PERRYTON ISD,OCHILTREE,N,Y
'179,'16,'06 - 08,'179901041,M,B,'179901,PERRYTON J H,PERRYTON ISD,OCHILTREE,N,N
'179,'16,'EE - KG,'179901101,E,B,'179901,PERRYTON KINDER,PERRYTON ISD,OCHILTREE,N,N
'179,'16,'01 - 03,'179901102,E,B,'179901,JAMES L WRIGHT EL,PERRYTON ISD,OCHILTREE,N,N
'179,'16,'04 - 05,'179901103,E,A,'179901,EDWIN F WILLIAMS INT,PERRYTON ISD,OCHILTREE,N,N
'180,'16,'09 - 12,'180901001,S,Not Rated,'180901,BOYS RANCH H S,BOYS RANCH ISD,OLDHAM,N,Y
'180,'16,'06 - 08,'180901041,M,Not Rated,'180901,BLAKEMORE MIDDLE,BOYS RANCH ISD,OLDHAM,N,N
'180,'16,'KG - 05,'180901101,E,Not Rated,'180901,MIMI FARLEY EL,BOYS RANCH ISD,OLDHAM,N,N
'180,'16,'09 - 12,'180902001,S,A,'180902,VEGA H S,VEGA ISD,OLDHAM,N,N
'180,'16,'05 - 08,'180902041,M,A,'180902,VEGA J H,VEGA ISD,OLDHAM,N,N
'180,'16,'PK - 04,'180902101,E,A,'180902,VEGA EL,VEGA ISD,OLDHAM,N,N
'180,'16,'PK - 12,'180903001,B,B,'180903,ADRIAN SCHOOL,ADRIAN ISD,OLDHAM,N,N
'180,'16,'PK - 12,'180904101,B,B,'180904,WILDORADO SCHOOL,WILDORADO ISD,OLDHAM,N,N
'181,'05,'09 - 12,'181901001,S,B,'181901,BRIDGE CITY H S,BRIDGE CITY ISD,ORANGE,N,N
'181,'05,'06 - 08,'181901041,M,C,'181901,BRIDGE CITY MIDDLE,BRIDGE CITY ISD,ORANGE,N,N
'181,'05,'EE - 02,'181901102,E,B,'181901,BRIDGE CITY EL,BRIDGE CITY ISD,ORANGE,N,N
'181,'05,'03 - 05,'181901103,E,B,'181901,BRIDGE CITY INT,BRIDGE CITY ISD,ORANGE,N,N
'181,'05,'09 - 12,'181905001,S,B,'181905,ORANGEFIELD H S,ORANGEFIELD ISD,ORANGE,N,N
'181,'05,'06 - 08,'181905041,M,C,'181905,ORANGEFIELD J H,ORANGEFIELD ISD,ORANGE,N,N
'181,'05,'EE - 05,'181905102,E,B,'181905,ORANGEFIELD EL,ORANGEFIELD ISD,ORANGE,N,N
'181,'05,'09 - 12,'181906001,S,C,'181906,WEST ORANGE-STARK H S,WEST ORANGE-COVE CISD,ORANGE,N,N
'181,'05,'06 - 08,'181906041,M,B,'181906,WEST ORANGE-STARK MIDDLE,WEST ORANGE-COVE CISD,ORANGE,N,N
'181,'05,'KG - 05,'181906102,E,Not Rated: Senate Bill 1365,'181906,WEST ORANGE-STARK EL,WEST ORANGE-COVE CISD,ORANGE,N,N
'181,'05,'PK - PK,'181906104,E,Not Rated: Senate Bill 1365,'181906,M B NORTH E C LRN CTR,WEST ORANGE-COVE CISD,ORANGE,N,N
'181,'05,'09 - 12,'181907001,S,B,'181907,VIDOR H S,VIDOR ISD,ORANGE,N,N
'181,'05,'07 - 08,'181907041,M,C,'181907,VIDOR J H,VIDOR ISD,ORANGE,N,N
